st_time,ed_time,fault_type,root_cause,filename
2023-03-21T20:31:18,2023-03-21T20:36:00,pod-typed-mysql-delay@pod-typed-mysql-delay,ts-price-service-64bb4958f7-4zx5m mysql-delete@ts-travel-service-86bc99b94f-dlfrr mysql-select,2023-03-21T20:31:18_2023-03-21T20:36:00
2023-03-21T20:46:01,2023-03-21T20:51:00,pod-typed-mysql-delay@pod-typed-mysql-delay,ts-station-service-666c97f68d-46t8x mysql-select@ts-order-other-service-5b5666cd96-6nphm mysql-select,2023-03-21T20:46:01_2023-03-21T20:51:00
