uid,tool,ip,fault_type,target,status,st_time,ed_time,filename,cmd
185c286177174a2e,chaosblade,10.176.122.154,pod-pod-network-drop,ts-admin-route-service-77cd6cf987-8cd42 10.244.36.105,Destroyed,2022-12-02T14:40:01.299853536+08:00,2022-12-02T14:45:03.548090207+08:00,2022-12-02T14:40:01.299853536+08:00_2022-12-02T14:45:03.548090207+08:00,k8s container-network drop  --container-names=ts-admin-route-service --kubeconfig=/root/.kube/config --use-sidecar-container-network=true --destination-ip=10.244.36.105 --namespace=default --network-traffic=out --names=ts-admin-route-service-77cd6cf987-8cd42
3a0fb9eb78493c12,chaosblade,10.176.122.154,pod-pod-network-drop,ts-rebook-service-7d69b45f79-drk6h 10.244.107.216,Destroyed,2022-12-02T14:50:01.292357458+08:00,2022-12-02T14:55:03.551001657+08:00,2022-12-02T14:50:01.292357458+08:00_2022-12-02T14:55:03.551001657+08:00,k8s container-network drop  --names=ts-rebook-service-7d69b45f79-drk6h --use-sidecar-container-network=true --container-names=ts-rebook-service --kubeconfig=/root/.kube/config --network-traffic=out --destination-ip=10.244.107.216 --namespace=default
dc9b752737be2afe,chaosblade,10.176.122.154,pod-pod-network-drop,ts-admin-travel-service-d5c4d76b4-56pvz 10.244.107.216,Destroyed,2022-12-02T15:00:01.265746872+08:00,2022-12-02T15:05:03.543220282+08:00,2022-12-02T15:00:01.265746872+08:00_2022-12-02T15:05:03.543220282+08:00,k8s container-network drop  --kubeconfig=/root/.kube/config --use-sidecar-container-network=true --destination-ip=10.244.107.216 --names=ts-admin-travel-service-d5c4d76b4-56pvz --namespace=default --container-names=ts-admin-travel-service --network-traffic=out
5c3520e91bb87200,chaosblade,10.176.122.154,pod-pod-network-drop,ts-preserve-other-service-58bb58c679-f64jh 10.244.107.204,Destroyed,2022-12-02T15:10:01.129936682+08:00,2022-12-02T15:15:02.555632361+08:00,2022-12-02T15:10:01.129936682+08:00_2022-12-02T15:15:02.555632361+08:00,k8s container-network drop  --network-traffic=out --kubeconfig=/root/.kube/config --names=ts-preserve-other-service-58bb58c679-f64jh --destination-ip=10.244.107.204 --namespace=default --container-names=ts-preserve-other-service --use-sidecar-container-network=true
360186cecb923da6,chaosblade,10.176.122.154,pod-pod-network-drop,ts-preserve-other-service-58bb58c679-f64jh 10.244.195.195,Destroyed,2022-12-02T15:20:01.252209556+08:00,2022-12-02T15:25:02.531074505+08:00,2022-12-02T15:20:01.252209556+08:00_2022-12-02T15:25:02.531074505+08:00,k8s container-network drop  --destination-ip=10.244.195.195 --kubeconfig=/root/.kube/config --namespace=default --container-names=ts-preserve-other-service --names=ts-preserve-other-service-58bb58c679-f64jh --network-traffic=out --use-sidecar-container-network=true
dec61252e1102078,chaosblade,10.176.122.154,svc-svc-network-delay,"ts-rebook-service-7d69b45f79-drk6h,ts-rebook-service-7d69b45f79-zs99t 10.244.169.156,10.244.107.212",Destroyed,2022-12-02T15:30:01.249898348+08:00,2022-12-02T15:35:03.524656456+08:00,2022-12-02T15:30:01.249898348+08:00_2022-12-02T15:35:03.524656456+08:00,"k8s pod-network delay  --destination-ip=10.244.169.156,10.244.107.212 --interface=eth0 --time=500 --names=ts-rebook-service-7d69b45f79-drk6h,ts-rebook-service-7d69b45f79-zs99t --namespace=default --kubeconfig=/root/.kube/config"
4fc8b2c08a590d87,chaosblade,10.176.122.154,svc-svc-network-delay,"ts-preserve-service-56548b8fd4-hvvz7,ts-preserve-service-56548b8fd4-qxdxw 10.244.107.204,10.244.122.74",Destroyed,2022-12-02T15:40:01.298714145+08:00,2022-12-02T15:45:03.534103828+08:00,2022-12-02T15:40:01.298714145+08:00_2022-12-02T15:45:03.534103828+08:00,"k8s pod-network delay  --destination-ip=10.244.107.204,10.244.122.74 --namespace=default --interface=eth0 --names=ts-preserve-service-56548b8fd4-hvvz7,ts-preserve-service-56548b8fd4-qxdxw --kubeconfig=/root/.kube/config --time=500"
fcec3117f479f68b,chaosblade,10.176.122.154,svc-svc-network-delay,"ts-admin-route-service-77cd6cf987-8cd42,ts-admin-route-service-77cd6cf987-j9cgr 10.244.122.89,10.244.122.117",Destroyed,2022-12-02T15:50:01.265530227+08:00,2022-12-02T15:55:03.532933694+08:00,2022-12-02T15:50:01.265530227+08:00_2022-12-02T15:55:03.532933694+08:00,"k8s pod-network delay  --interface=eth0 --kubeconfig=/root/.kube/config --namespace=default --destination-ip=10.244.122.89,10.244.122.117 --names=ts-admin-route-service-77cd6cf987-8cd42,ts-admin-route-service-77cd6cf987-j9cgr --time=500"
cbb53c2c74c5628b,chaosblade,10.176.122.154,svc-svc-network-delay,"ts-preserve-service-56548b8fd4-hvvz7,ts-preserve-service-56548b8fd4-qxdxw 10.244.36.67,10.244.122.116",Destroyed,2022-12-02T16:00:01.213329639+08:00,2022-12-02T16:05:03.54277159+08:00,2022-12-02T16:00:01.213329639+08:00_2022-12-02T16:05:03.54277159+08:00,"k8s pod-network delay  --time=500 --interface=eth0 --names=ts-preserve-service-56548b8fd4-hvvz7,ts-preserve-service-56548b8fd4-qxdxw --namespace=default --destination-ip=10.244.36.67,10.244.122.116 --kubeconfig=/root/.kube/config"
2610d46fb7dd016f,chaosblade,10.176.122.154,svc-svc-network-delay,"ts-basic-service-dc47b9966-vsq94,ts-basic-service-dc47b9966-xjkpj 10.244.122.89,10.244.122.117",Destroyed,2022-12-02T16:10:01.262577421+08:00,2022-12-02T16:15:04.486645861+08:00,2022-12-02T16:10:01.262577421+08:00_2022-12-02T16:15:04.486645861+08:00,"k8s pod-network delay  --names=ts-basic-service-dc47b9966-vsq94,ts-basic-service-dc47b9966-xjkpj --time=500 --destination-ip=10.244.122.89,10.244.122.117 --kubeconfig=/root/.kube/config --namespace=default --interface=eth0"
252cfe01d54ae197,chaosblade,10.176.122.154,svc-svc-network-delay,"ts-travel2-service-686c895647-5bgv8,ts-travel2-service-686c895647-6vm75 10.244.169.156,10.244.107.212",Destroyed,2022-12-02T16:20:01.278321511+08:00,2022-12-02T16:25:04.533621344+08:00,2022-12-02T16:20:01.278321511+08:00_2022-12-02T16:25:04.533621344+08:00,"k8s pod-network delay  --destination-ip=10.244.169.156,10.244.107.212 --interface=eth0 --kubeconfig=/root/.kube/config --names=ts-travel2-service-686c895647-5bgv8,ts-travel2-service-686c895647-6vm75 --namespace=default --time=500"
9aa037da743defa3,chaosblade,10.176.122.154,svc-svc-network-delay,"ts-consign-service-97b57cdf6-24c22,ts-consign-service-97b57cdf6-qfjrj 10.244.195.243,10.244.195.251",Destroyed,2022-12-02T16:30:01.164083236+08:00,2022-12-02T16:35:04.483384519+08:00,2022-12-02T16:30:01.164083236+08:00_2022-12-02T16:35:04.483384519+08:00,"k8s pod-network delay  --destination-ip=10.244.195.243,10.244.195.251 --namespace=default --time=500 --interface=eth0 --kubeconfig=/root/.kube/config --names=ts-consign-service-97b57cdf6-24c22,ts-consign-service-97b57cdf6-qfjrj"
aa6bff9d0b8b1808,chaosblade,10.176.122.154,svc-svc-network-delay,"ts-admin-travel-service-d5c4d76b4-56pvz,ts-admin-travel-service-d5c4d76b4-bgqqv 10.244.195.195,10.244.195.248",Destroyed,2022-12-02T16:40:01.309649689+08:00,2022-12-02T16:45:03.533819445+08:00,2022-12-02T16:40:01.309649689+08:00_2022-12-02T16:45:03.533819445+08:00,"k8s pod-network delay  --destination-ip=10.244.195.195,10.244.195.248 --names=ts-admin-travel-service-d5c4d76b4-56pvz,ts-admin-travel-service-d5c4d76b4-bgqqv --kubeconfig=/root/.kube/config --namespace=default --time=500 --interface=eth0"
59a929373fe48639,chaosblade,10.176.122.154,svc-svc-network-delay,"ts-cancel-service-646644ddf4-v9xc5,ts-cancel-service-646644ddf4-xpd5m 10.244.36.67,10.244.122.116",Destroyed,2022-12-02T16:50:01.301566905+08:00,2022-12-02T16:55:04.551170543+08:00,2022-12-02T16:50:01.301566905+08:00_2022-12-02T16:55:04.551170543+08:00,"k8s pod-network delay  --namespace=default --time=500 --interface=eth0 --kubeconfig=/root/.kube/config --destination-ip=10.244.36.67,10.244.122.116 --names=ts-cancel-service-646644ddf4-v9xc5,ts-cancel-service-646644ddf4-xpd5m"
299a48170fdd329d,chaosblade,10.176.122.154,svc-svc-network-delay,"ts-cancel-service-646644ddf4-v9xc5,ts-cancel-service-646644ddf4-xpd5m 10.244.169.179,10.244.36.103",Destroyed,2022-12-02T17:00:01.271710333+08:00,2022-12-02T17:05:03.528854743+08:00,2022-12-02T17:00:01.271710333+08:00_2022-12-02T17:05:03.528854743+08:00,"k8s pod-network delay  --interface=eth0 --namespace=default --kubeconfig=/root/.kube/config --names=ts-cancel-service-646644ddf4-v9xc5,ts-cancel-service-646644ddf4-xpd5m --destination-ip=10.244.169.179,10.244.36.103 --time=500"
b8fbc8674c683b03,chaosblade,10.176.122.154,svc-svc-network-delay,"ts-preserve-other-service-58bb58c679-f64jh,ts-preserve-other-service-58bb58c679-qzdlc 10.244.122.118,10.244.36.69",Destroyed,2022-12-02T17:10:01.132928868+08:00,2022-12-02T17:15:03.540508564+08:00,2022-12-02T17:10:01.132928868+08:00_2022-12-02T17:15:03.540508564+08:00,"k8s pod-network delay  --interface=eth0 --time=500 --kubeconfig=/root/.kube/config --names=ts-preserve-other-service-58bb58c679-f64jh,ts-preserve-other-service-58bb58c679-qzdlc --destination-ip=10.244.122.118,10.244.36.69 --namespace=default"
1c5b9e16c3d811cf,chaosblade,10.176.122.154,svc-svc-network-delay,"ts-rebook-service-7d69b45f79-drk6h,ts-rebook-service-7d69b45f79-zs99t 10.244.169.179,10.244.36.103",Destroyed,2022-12-02T17:20:01.136388596+08:00,2022-12-02T17:25:03.537232049+08:00,2022-12-02T17:20:01.136388596+08:00_2022-12-02T17:25:03.537232049+08:00,"k8s pod-network delay  --kubeconfig=/root/.kube/config --names=ts-rebook-service-7d69b45f79-drk6h,ts-rebook-service-7d69b45f79-zs99t --namespace=default --destination-ip=10.244.169.179,10.244.36.103 --time=500 --interface=eth0"
0b863a8cac9e578e,chaosblade,10.176.122.154,svc-svc-network-delay,"ts-cancel-service-646644ddf4-v9xc5,ts-cancel-service-646644ddf4-xpd5m 10.244.195.255,10.244.36.75",Destroyed,2022-12-02T17:30:01.261893025+08:00,2022-12-02T17:35:04.512406634+08:00,2022-12-02T17:30:01.261893025+08:00_2022-12-02T17:35:04.512406634+08:00,"k8s pod-network delay  --destination-ip=10.244.195.255,10.244.36.75 --names=ts-cancel-service-646644ddf4-v9xc5,ts-cancel-service-646644ddf4-xpd5m --time=500 --namespace=default --interface=eth0 --kubeconfig=/root/.kube/config"
75c46941cb879118,chaosblade,10.176.122.154,svc-svc-network-delay,"ts-preserve-other-service-58bb58c679-f64jh,ts-preserve-other-service-58bb58c679-qzdlc 10.244.107.204,10.244.122.74",Destroyed,2022-12-02T17:40:01.307511736+08:00,2022-12-02T17:45:03.52841704+08:00,2022-12-02T17:40:01.307511736+08:00_2022-12-02T17:45:03.52841704+08:00,"k8s pod-network delay  --names=ts-preserve-other-service-58bb58c679-f64jh,ts-preserve-other-service-58bb58c679-qzdlc --time=500 --kubeconfig=/root/.kube/config --interface=eth0 --namespace=default --destination-ip=10.244.107.204,10.244.122.74"
f08075b8220e52a1,chaosblade,10.176.122.154,svc-svc-network-delay,"ts-preserve-other-service-58bb58c679-f64jh,ts-preserve-other-service-58bb58c679-qzdlc 10.244.195.195,10.244.195.248",Destroyed,2022-12-02T17:50:01.315244626+08:00,2022-12-02T17:55:03.545218968+08:00,2022-12-02T17:50:01.315244626+08:00_2022-12-02T17:55:03.545218968+08:00,"k8s pod-network delay  --kubeconfig=/root/.kube/config --names=ts-preserve-other-service-58bb58c679-f64jh,ts-preserve-other-service-58bb58c679-qzdlc --destination-ip=10.244.195.195,10.244.195.248 --time=500 --interface=eth0 --namespace=default"
6427c93ca19d4a48,chaosblade,10.176.122.154,svc-svc-network-drop,"ts-travel2-service-686c895647-5bgv8,ts-travel2-service-686c895647-6vm75 10.244.195.203,10.244.195.216",Destroyed,2022-12-02T18:00:01.277941617+08:00,2022-12-02T18:05:07.566179171+08:00,2022-12-02T18:00:01.277941617+08:00_2022-12-02T18:05:07.566179171+08:00,"k8s container-network drop  --container-names=ts-travel2-service --network-traffic=out --kubeconfig=/root/.kube/config --names=ts-travel2-service-686c895647-5bgv8,ts-travel2-service-686c895647-6vm75 --use-sidecar-container-network=true --destination-ip=10.244.195.203,10.244.195.216 --namespace=default"
c7e4930563b425ed,chaosblade,10.176.122.154,svc-svc-network-drop,"ts-admin-travel-service-d5c4d76b4-56pvz,ts-admin-travel-service-d5c4d76b4-bgqqv 10.244.107.207,10.244.169.161",Destroyed,2022-12-02T18:10:01.28494125+08:00,2022-12-02T18:15:05.493927497+08:00,2022-12-02T18:10:01.28494125+08:00_2022-12-02T18:15:05.493927497+08:00,"k8s container-network drop  --network-traffic=out --use-sidecar-container-network=true --container-names=ts-admin-travel-service --destination-ip=10.244.107.207,10.244.169.161 --kubeconfig=/root/.kube/config --namespace=default --names=ts-admin-travel-service-d5c4d76b4-56pvz,ts-admin-travel-service-d5c4d76b4-bgqqv"
f3db6eb3b17ce0e3,chaosblade,10.176.122.154,svc-svc-network-drop,"ts-admin-order-service-77b645d88f-8lr2z,ts-admin-order-service-77b645d88f-sktgs 10.244.169.179,10.244.36.103",Destroyed,2022-12-02T18:20:01.235377714+08:00,2022-12-02T18:25:03.561624648+08:00,2022-12-02T18:20:01.235377714+08:00_2022-12-02T18:25:03.561624648+08:00,"k8s container-network drop  --namespace=default --container-names=ts-admin-order-service --names=ts-admin-order-service-77b645d88f-8lr2z,ts-admin-order-service-77b645d88f-sktgs --network-traffic=out --use-sidecar-container-network=true --destination-ip=10.244.169.179,10.244.36.103 --kubeconfig=/root/.kube/config"
5de446f140002522,chaosblade,10.176.122.154,svc-svc-network-drop,"ts-seat-service-bd95445c9-h8hx2,ts-seat-service-bd95445c9-k98sx 10.244.122.92,10.244.122.124",Destroyed,2022-12-02T18:30:01.240102734+08:00,2022-12-02T18:35:02.534297598+08:00,2022-12-02T18:30:01.240102734+08:00_2022-12-02T18:35:02.534297598+08:00,"k8s container-network drop  --container-names=ts-seat-service --kubeconfig=/root/.kube/config --network-traffic=out --use-sidecar-container-network=true --destination-ip=10.244.122.92,10.244.122.124 --names=ts-seat-service-bd95445c9-h8hx2,ts-seat-service-bd95445c9-k98sx --namespace=default"
cdcb16572fdb7d2c,chaosblade,10.176.122.154,svc-svc-network-drop,"ts-preserve-service-56548b8fd4-hvvz7,ts-preserve-service-56548b8fd4-qxdxw 10.244.195.225,10.244.195.196",Destroyed,2022-12-02T18:40:01.270975397+08:00,2022-12-02T18:45:03.550732671+08:00,2022-12-02T18:40:01.270975397+08:00_2022-12-02T18:45:03.550732671+08:00,"k8s container-network drop  --destination-ip=10.244.195.225,10.244.195.196 --names=ts-preserve-service-56548b8fd4-hvvz7,ts-preserve-service-56548b8fd4-qxdxw --container-names=ts-preserve-service --namespace=default --kubeconfig=/root/.kube/config --network-traffic=out --use-sidecar-container-network=true"
7a8229c8720b89e0,chaosblade,10.176.122.154,svc-svc-network-drop,"ts-travel-service-86bc99b94f-2gdsr,ts-travel-service-86bc99b94f-l2qgp 10.244.169.156,10.244.107.212",Destroyed,2022-12-02T18:50:01.320005046+08:00,2022-12-02T18:55:03.527200617+08:00,2022-12-02T18:50:01.320005046+08:00_2022-12-02T18:55:03.527200617+08:00,"k8s container-network drop  --names=ts-travel-service-86bc99b94f-2gdsr,ts-travel-service-86bc99b94f-l2qgp --network-traffic=out --use-sidecar-container-network=true --destination-ip=10.244.169.156,10.244.107.212 --kubeconfig=/root/.kube/config --namespace=default --container-names=ts-travel-service"
ca0f22e2ac58afa0,chaosblade,10.176.122.154,svc-svc-network-drop,"ts-rebook-service-7d69b45f79-drk6h,ts-rebook-service-7d69b45f79-zs99t 10.244.195.195,10.244.195.248",Destroyed,2022-12-02T19:00:01.14827635+08:00,2022-12-02T19:05:03.549487536+08:00,2022-12-02T19:00:01.14827635+08:00_2022-12-02T19:05:03.549487536+08:00,"k8s container-network drop  --destination-ip=10.244.195.195,10.244.195.248 --namespace=default --container-names=ts-rebook-service --kubeconfig=/root/.kube/config --names=ts-rebook-service-7d69b45f79-drk6h,ts-rebook-service-7d69b45f79-zs99t --network-traffic=out --use-sidecar-container-network=true"
d5a2a7de00322924,chaosblade,10.176.122.154,svc-svc-network-drop,"ts-travel-plan-service-d45b64468-pphln,ts-travel-plan-service-d45b64468-qj4w4 10.244.169.156,10.244.107.212",Destroyed,2022-12-02T19:10:01.280256524+08:00,2022-12-02T19:15:03.539353157+08:00,2022-12-02T19:10:01.280256524+08:00_2022-12-02T19:15:03.539353157+08:00,"k8s container-network drop  --namespace=default --destination-ip=10.244.169.156,10.244.107.212 --names=ts-travel-plan-service-d45b64468-pphln,ts-travel-plan-service-d45b64468-qj4w4 --use-sidecar-container-network=true --kubeconfig=/root/.kube/config --network-traffic=out --container-names=ts-travel-plan-service"
fe7dba9f4225a64f,chaosblade,10.176.122.154,svc-svc-network-drop,"ts-execute-service-74b9955ddc-4s4vh,ts-execute-service-74b9955ddc-xqvc2 10.244.169.179,10.244.36.103",Destroyed,2022-12-02T19:20:01.264942437+08:00,2022-12-02T19:25:03.534234814+08:00,2022-12-02T19:20:01.264942437+08:00_2022-12-02T19:25:03.534234814+08:00,"k8s container-network drop  --use-sidecar-container-network=true --destination-ip=10.244.169.179,10.244.36.103 --names=ts-execute-service-74b9955ddc-4s4vh,ts-execute-service-74b9955ddc-xqvc2 --container-names=ts-execute-service --namespace=default --kubeconfig=/root/.kube/config --network-traffic=out"
f9e78f81e16de33b,chaosblade,10.176.122.154,svc-svc-network-drop,"ts-user-service-5d65df69b-bxhr4,ts-user-service-5d65df69b-gq84w 10.244.36.110,10.244.169.153",Destroyed,2022-12-02T19:30:01.176649853+08:00,2022-12-02T19:35:03.531538064+08:00,2022-12-02T19:30:01.176649853+08:00_2022-12-02T19:35:03.531538064+08:00,"k8s container-network drop  --namespace=default --kubeconfig=/root/.kube/config --names=ts-user-service-5d65df69b-bxhr4,ts-user-service-5d65df69b-gq84w --destination-ip=10.244.36.110,10.244.169.153 --container-names=ts-user-service --use-sidecar-container-network=true --network-traffic=out"
539aa204838454e2,chaosblade,10.176.122.154,svc-svc-network-drop,"ts-preserve-other-service-58bb58c679-f64jh,ts-preserve-other-service-58bb58c679-qzdlc 10.244.36.89,10.244.36.77",Destroyed,2022-12-02T19:40:01.256291068+08:00,2022-12-02T19:45:03.53305284+08:00,2022-12-02T19:40:01.256291068+08:00_2022-12-02T19:45:03.53305284+08:00,"k8s container-network drop  --use-sidecar-container-network=true --container-names=ts-preserve-other-service --names=ts-preserve-other-service-58bb58c679-f64jh,ts-preserve-other-service-58bb58c679-qzdlc --namespace=default --destination-ip=10.244.36.89,10.244.36.77 --network-traffic=out --kubeconfig=/root/.kube/config"
2967d56c69d6d250,chaosblade,10.176.122.154,svc-svc-network-drop,"ts-preserve-service-56548b8fd4-hvvz7,ts-preserve-service-56548b8fd4-qxdxw 10.244.107.207,10.244.169.161",Destroyed,2022-12-02T19:50:01.316953431+08:00,2022-12-02T19:55:03.479232933+08:00,2022-12-02T19:50:01.316953431+08:00_2022-12-02T19:55:03.479232933+08:00,"k8s container-network drop  --namespace=default --names=ts-preserve-service-56548b8fd4-hvvz7,ts-preserve-service-56548b8fd4-qxdxw --network-traffic=out --container-names=ts-preserve-service --kubeconfig=/root/.kube/config --use-sidecar-container-network=true --destination-ip=10.244.107.207,10.244.169.161"
8afe5a44a0736cb9,chaosblade,10.176.122.154,svc-svc-network-drop,"ts-rebook-service-7d69b45f79-drk6h,ts-rebook-service-7d69b45f79-zs99t 10.244.122.118,10.244.36.69",Destroyed,2022-12-02T20:00:01.15773054+08:00,2022-12-02T20:05:03.486052333+08:00,2022-12-02T20:00:01.15773054+08:00_2022-12-02T20:05:03.486052333+08:00,"k8s container-network drop  --namespace=default --destination-ip=10.244.122.118,10.244.36.69 --use-sidecar-container-network=true --kubeconfig=/root/.kube/config --names=ts-rebook-service-7d69b45f79-drk6h,ts-rebook-service-7d69b45f79-zs99t --network-traffic=out --container-names=ts-rebook-service"
55135a85ff33793f,chaosblade,10.176.122.154,svc-svc-network-drop,"ts-travel-service-86bc99b94f-2gdsr,ts-travel-service-86bc99b94f-l2qgp 10.244.195.203,10.244.195.216",Destroyed,2022-12-02T20:10:01.267979231+08:00,2022-12-02T20:15:02.551206365+08:00,2022-12-02T20:10:01.267979231+08:00_2022-12-02T20:15:02.551206365+08:00,"k8s container-network drop  --destination-ip=10.244.195.203,10.244.195.216 --namespace=default --network-traffic=out --kubeconfig=/root/.kube/config --use-sidecar-container-network=true --names=ts-travel-service-86bc99b94f-2gdsr,ts-travel-service-86bc99b94f-l2qgp --container-names=ts-travel-service"
62c28afb163c5933,chaosblade,10.176.122.154,svc-svc-network-drop,"ts-preserve-other-service-58bb58c679-f64jh,ts-preserve-other-service-58bb58c679-qzdlc 10.244.169.167,10.244.36.111",Destroyed,2022-12-02T20:20:01.262354527+08:00,2022-12-02T20:25:03.533152835+08:00,2022-12-02T20:20:01.262354527+08:00_2022-12-02T20:25:03.533152835+08:00,"k8s container-network drop  --destination-ip=10.244.169.167,10.244.36.111 --namespace=default --container-names=ts-preserve-other-service --names=ts-preserve-other-service-58bb58c679-f64jh,ts-preserve-other-service-58bb58c679-qzdlc --network-traffic=out --kubeconfig=/root/.kube/config --use-sidecar-container-network=true"
